num,player,time,reb,ast,ste,blo,tov,ppg,win,lose,win_rate,
1341,Ernie Grunfeld,18.600000,2.600000,2.000000,0.700000,0.200000,1.200000,7.400000,181.500000,151.000000,0.545865,
1342,Matt Meloni,25.300000,1.700000,2.900000,0.800000,0.000000,1.300000,7.400000,142.000000,153.000000,0.481356,
1343,Kent Bezmol,18.600000,2.800000,1.500000,0.900000,0.400000,1.200000,7.400000,205.000000,146.000000,0.584046,
1344,Carlos Rogers,19.000000,4.300000,0.600000,0.400000,0.800000,1.000000,7.400000,100.000000,198.000000,0.335570,
1345,Roy White,16.700000,2.300000,0.700000,0.600000,0.200000,1.000000,7.400000,126.000000,147.000000,0.461538,
1346,Donatas Motiejunas,18.400000,3.800000,1.100000,0.500000,0.300000,1.100000,7.400000,152.000000,96.000000,0.612903,
1347,Michael Willy,13.700000,2.600000,0.700000,0.500000,0.200000,1.100000,7.400000,103.000000,116.000000,0.470320,
1348,Byron Mullens,18.100000,4.200000,0.800000,0.400000,0.500000,1.000000,7.400000,54.000000,136.000000,0.284211,
1349,Oliver Miller,23.000000,5.900000,2.200000,0.900000,1.500000,1.900000,7.400000,235.000000,258.000000,0.476673,
1350,Floyd Volker,18.200000,4.650000,2.100000,0.850000,0.750000,1.700000,7.400000,122.500000,142.500000,0.462264,
1351,Togo Palazzi,13.400000,3.400000,0.700000,0.850000,0.750000,1.700000,7.400000,122.500000,142.500000,0.462264,
1352,Ryan Rausridge,18.200000,1.900000,2.700000,0.800000,0.000000,1.500000,7.400000,10.000000,27.000000,0.270270,
1353,Othella horrington,19.600000,4.400000,0.600000,0.300000,0.400000,1.300000,7.400000,319.000000,390.000000,0.449929,
1354,Lee Winfield,18.300000,2.100000,2.500000,0.450000,0.250000,1.100000,7.300000,238.500000,281.000000,0.459095,
1355,Danny Gen,23.900000,3.900000,4.000000,0.450000,0.250000,1.100000,7.300000,238.500000,281.000000,0.459095,
1356,Alan Anderson,20.600000,2.200000,1.100000,0.600000,0.100000,0.900000,7.300000,158.000000,172.000000,0.478788,
1357,Dennis Rodman,31.700000,13.100000,1.800000,0.700000,0.600000,1.600000,7.300000,636.000000,275.000000,0.698134,
1358,Ron Lee,21.400000,2.700000,3.800000,1.900000,0.300000,1.750000,7.300000,456.000000,364.000000,0.556098,
1359,Braven Nate,24.900000,2.400000,6.100000,1.700000,0.100000,1.900000,7.300000,276.000000,453.000000,0.378601,
1360,Wilson Washington,17.000000,4.500000,0.600000,0.500000,1.000000,1.600000,7.300000,235.000000,367.000000,0.390365,
1361,Jason Williams,20.600000,7.500000,0.600000,0.400000,0.600000,1.100000,7.300000,194.000000,281.000000,0.408421,
1362,Tony Dumas,14.200000,1.300000,1.200000,0.400000,0.100000,0.900000,7.300000,59.000000,97.000000,0.378205,
1363,Charlie Hadenet,15.100000,5.700000,0.600000,0.450000,0.150000,1.150000,7.300000,165.000000,144.000000,0.533981,
1364,John Oldham,17.350000,5.050000,1.800000,0.450000,0.150000,1.150000,7.300000,165.000000,144.000000,0.533981,
1365,Jason Caffey,19.600000,4.400000,0.900000,0.500000,0.200000,1.400000,7.300000,271.000000,191.000000,0.586580,
1366,Fred Roberts,18.000000,2.800000,1.200000,0.500000,0.300000,1.200000,7.300000,267.500000,303.500000,0.468476,
1367,Greg Anderson,20.600000,6.200000,0.600000,0.700000,0.900000,1.400000,7.300000,264.000000,416.000000,0.388235,
1368,Taylor Jolis,18.400000,1.600000,3.700000,0.800000,0.100000,1.300000,7.300000,15.000000,46.000000,0.245902,
1369,Pat Garrity,20.000000,2.600000,0.800000,0.400000,0.200000,0.800000,7.300000,279.000000,273.000000,0.505435,
1370,Anderson Varejao,24.000000,7.200000,1.200000,0.900000,0.600000,0.900000,7.300000,372.000000,255.000000,0.593301,
1371,Markus Liberti,17.100000,3.500000,0.900000,0.700000,0.300000,1.000000,7.300000,79.000000,188.000000,0.295880,
1372,Norman Powell,16.800000,2.200000,1.000000,0.600000,0.200000,0.800000,7.300000,79.000000,46.000000,0.632000,
1373,Justice Winslow,29.800000,5.200000,1.900000,1.000000,0.300000,1.300000,7.300000,50.000000,46.000000,0.520833,
1374,Ronnie Lester,19.800000,1.900000,4.000000,0.700000,0.100000,1.900000,7.300000,238.000000,188.500000,0.558030,
1375,Bob Blannum,20.350000,1.900000,2.100000,0.950000,0.100000,1.650000,7.300000,238.000000,188.500000,0.558030,
1376,Greg Anthony,20.900000,1.900000,4.000000,1.200000,0.100000,1.400000,7.300000,426.000000,331.000000,0.562748,
1377,Michael Cage,26.100000,7.600000,0.900000,0.900000,0.600000,1.000000,7.300000,271.500000,237.000000,0.533923,
1378,Cedric Henderson,23.800000,2.900000,1.600000,0.900000,0.400000,1.500000,7.300000,117.000000,143.000000,0.450000,
1379,Al Farooq Amino,24.100000,5.700000,1.200000,1.000000,0.600000,1.300000,7.200000,232.000000,288.000000,0.446154,
1380,C.J. Watson,20.200000,1.900000,2.500000,0.900000,0.100000,1.100000,7.200000,315.000000,285.000000,0.525000,
1381,Bill Hanzlik,20.800000,2.800000,2.800000,1.000000,0.300000,1.500000,7.200000,327.000000,313.000000,0.510938,
1382,Tom Pohlwinkler,22.700000,9.000000,3.200000,0.650000,0.600000,1.500000,7.200000,327.000000,313.000000,0.510938,
1383,Art Spoelstra,18.900000,4.600000,1.000000,0.650000,0.600000,1.500000,7.200000,327.000000,313.000000,0.510938,
1384,Jamaal Magloire,21.500000,6.500000,0.600000,0.300000,0.900000,1.500000,7.200000,339.000000,341.000000,0.498529,
1385,Rosean McLeod,18.800000,2.700000,1.100000,0.400000,0.100000,1.200000,7.200000,47.000000,66.000000,0.415929,
1386,Rusios Harris,19.600000,2.300000,1.400000,0.700000,0.100000,0.700000,7.200000,338.000000,462.000000,0.422500,
1387,Luc Longley,21.200000,4.900000,1.500000,0.500000,1.000000,1.700000,7.200000,315.000000,252.000000,0.555556,
1388,Jim Kim,18.400000,2.500000,2.300000,0.550000,0.550000,1.400000,7.200000,295.000000,221.000000,0.571705,
1389,Devin Brown,19.400000,2.800000,1.500000,0.600000,0.100000,1.100000,7.200000,275.000000,190.000000,0.591398,
1390,Andrew Spencer,16.100000,3.200000,1.000000,0.800000,0.400000,1.000000,7.200000,17.000000,31.000000,0.354167,
1391,John Paxson,22.400000,1.200000,3.600000,0.700000,0.100000,0.800000,7.200000,43.500000,91.500000,0.322222,
1392,Frank Kudelka,20.300000,2.350000,2.100000,0.650000,0.650000,0.950000,7.200000,43.500000,91.500000,0.322222,
1393,Howell Montgomerie,18.200000,3.500000,1.100000,0.650000,0.650000,0.950000,7.200000,43.500000,91.500000,0.322222,
1394,Jeremy Grant,22.400000,3.400000,1.200000,0.600000,1.200000,1.100000,7.200000,70.000000,152.000000,0.315315,
1395,Primoz Brezec,18.200000,3.900000,0.500000,0.200000,0.400000,0.800000,7.200000,138.000000,203.000000,0.404692,
1396,Darrell Imhof,22.300000,7.600000,1.800000,0.350000,0.300000,0.900000,7.200000,274.000000,309.000000,0.469983,
1397,DeShawn Stevenson,22.300000,2.200000,1.600000,0.500000,0.200000,1.000000,7.200000,410.000000,415.000000,0.496970,
1398,Bob Harrison,23.800000,3.950000,2.700000,0.500000,1.300000,1.100000,7.200000,411.500000,406.000000,0.503364,
1399,Bob Taff,23.800000,3.950000,1.700000,0.500000,1.300000,1.100000,7.200000,411.500000,406.000000,0.503364,
1400,Budi Janet,23.800000,3.950000,2.100000,0.500000,1.300000,1.100000,7.200000,411.500000,406.000000,0.503364,
1401,Theo Ratliff,25.300000,5.700000,0.600000,0.500000,2.400000,1.200000,7.200000,413.000000,397.000000,0.509877,
1402,George Seneski,26.900000,6.450000,3.200000,0.400000,2.050000,0.950000,7.200000,275.500000,281.000000,0.495058,
1403,Don Henriksen,28.500000,7.200000,1.700000,0.400000,2.050000,0.950000,7.200000,275.500000,281.000000,0.495058,
1404,Eddie Griffin,22.200000,5.800000,0.800000,0.300000,1.700000,0.700000,7.200000,138.000000,165.000000,0.455446,
1405,Ollie Mark,19.600000,2.500000,1.800000,0.700000,0.100000,0.900000,7.200000,150.500000,224.500000,0.401333,
1406,Duff Piotek,18.500000,4.300000,1.200000,0.800000,0.250000,1.250000,7.200000,150.500000,224.500000,0.401333,
1407,E.C. Coleman,26.100000,6.000000,1.300000,0.900000,0.400000,1.250000,7.200000,150.500000,224.500000,0.401333,
1408,Marvin Webster,22.400000,7.000000,1.200000,0.400000,1.400000,1.250000,7.100000,150.500000,224.500000,0.401333,
1409,Marco Jaridge,25.200000,2.700000,3.600000,1.300000,0.300000,1.600000,7.100000,163.000000,284.000000,0.364653,
1410,Stacey Asino,15.700000,4.600000,0.600000,0.850000,0.300000,1.250000,7.100000,154.000000,228.000000,0.403141,
1411,Ralph O'Brien,19.600000,1.600000,1.500000,0.850000,0.300000,1.250000,7.100000,154.000000,228.000000,0.403141,
1412,Corky Devlin,19.200000,2.100000,2.100000,0.850000,0.300000,1.250000,7.100000,154.000000,228.000000,0.403141,
1413,Stan Stuz,18.500000,2.350000,1.100000,0.850000,0.300000,1.250000,7.100000,154.000000,228.000000,0.403141,
1414,Postjan Nagba,17.800000,2.600000,0.900000,0.400000,0.300000,0.900000,7.100000,145.000000,172.000000,0.457413,
1415,Leo Claire,17.950000,3.600000,1.600000,0.500000,0.500000,0.950000,7.100000,173.000000,185.500000,0.482566,
1416,Duff Bud,18.100000,4.600000,1.000000,0.500000,0.500000,0.950000,7.100000,173.000000,185.500000,0.482566,
1417,Cliff Lewinston,20.400000,5.200000,0.900000,0.600000,0.700000,1.000000,7.100000,173.000000,185.500000,0.482566,
1418,Brandon White,16.400000,3.700000,0.500000,0.500000,1.000000,0.500000,7.100000,201.000000,199.000000,0.502500,
1419,Terrence Williams,19.200000,3.600000,2.400000,0.500000,0.100000,1.500000,7.100000,36.000000,117.000000,0.235294,
1420,Vincent Aschu,20.000000,2.500000,2.200000,0.700000,0.200000,1.100000,7.100000,308.000000,159.000000,0.659529,
1421,Chris Douglas Roberts,19.700000,2.100000,1.100000,0.600000,0.200000,0.900000,7.100000,79.000000,143.000000,0.355856,
1422,Mike Scott,15.400000,3.000000,0.900000,0.300000,0.100000,0.700000,7.100000,160.000000,121.000000,0.569395,
1423,Tom Kelley,15.300000,3.650000,1.400000,0.450000,0.500000,0.950000,7.100000,129.000000,138.000000,0.483146,
1424,Anthony Randolph,15.200000,4.300000,0.700000,0.600000,0.900000,1.200000,7.100000,98.000000,155.000000,0.387352,
1425,Bo Lamar,16.400000,1.300000,2.500000,0.800000,0.000000,1.150000,7.100000,99.500000,118.000000,0.457471,
1426,Rodrigo Bubowa,15.900000,1.900000,2.100000,0.700000,0.300000,1.100000,7.100000,101.000000,81.000000,0.554945,
1427,Rodney Charles White,15.400000,2.200000,1.100000,0.500000,0.300000,1.300000,7.100000,84.000000,134.000000,0.385321,
1428,Don Lefieldt,18.100000,5.000000,1.200000,0.600000,0.300000,1.050000,7.100000,138.500000,206.000000,0.402032,
1429,Jumetn Jones,20.800000,4.200000,0.900000,0.700000,0.300000,0.800000,7.100000,193.000000,278.000000,0.409766,
1430,Billy Kenville,19.600000,3.500000,2.100000,0.600000,0.300000,0.950000,7.100000,150.500000,185.000000,0.448584,
1431,Lloyd Daniels,17.700000,2.200000,1.600000,0.500000,0.300000,1.100000,7.100000,108.000000,92.000000,0.540000,
1432,Ed Calafat,20.900000,5.700000,1.500000,0.500000,0.200000,1.150000,7.100000,92.000000,85.000000,0.519774,
1433,Derek Zivos,14.500000,2.400000,0.700000,0.500000,0.100000,1.200000,7.100000,76.000000,78.000000,0.493506,
1434,John Lasikewosiji,18.100000,2.400000,0.800000,0.700000,0.100000,1.300000,7.100000,269.500000,288.000000,0.483408,
1435,Zaza Pachulia,21.200000,6.000000,1.300000,0.700000,0.400000,1.400000,7.000000,463.000000,498.000000,0.481790,
1436,Worley Osterkorn,25.400000,6.000000,1.700000,0.600000,0.250000,1.000000,7.000000,281.500000,354.000000,0.442958,
1437,Tim Legler,16.900000,1.600000,1.300000,0.500000,0.100000,0.600000,7.000000,100.000000,210.000000,0.322581,
1438,John Mcnovskiy,17.600000,1.600000,1.100000,0.450000,0.150000,0.750000,7.000000,204.500000,196.500000,0.509975,
1439,Willy McCarter,18.300000,1.600000,2.000000,0.450000,0.150000,0.750000,7.000000,204.500000,196.500000,0.509975,
1440,Brady Walker,18.150000,2.350000,1.400000,0.450000,0.150000,0.750000,7.000000,204.500000,196.500000,0.509975,
1441,Worley Walker,18.000000,3.100000,1.500000,0.400000,0.200000,0.750000,7.000000,204.500000,196.500000,0.509975,
1442,David Benoit,18.900000,4.000000,0.600000,0.400000,0.500000,0.900000,7.000000,309.000000,183.000000,0.628049,
1443,Danny Ferry,19.800000,2.800000,1.300000,0.400000,0.300000,0.900000,7.000000,531.000000,386.000000,0.579062,
1444,Jo Holap,18.400000,4.400000,1.000000,0.350000,0.450000,0.900000,7.000000,346.000000,282.500000,0.550517,
1445,Taylor Zele,17.800000,4.400000,0.900000,0.300000,0.600000,0.900000,7.000000,161.000000,179.000000,0.473529,
1446,Trevor Booker,20.900000,5.600000,1.000000,0.700000,0.600000,1.000000,7.000000,175.000000,289.000000,0.377155,
1447,Oliver Rafaeti,22.000000,4.000000,2.000000,0.000000,0.000000,1.000000,7.000000,0.000000,1.000000,0.000000,
1448,Tracy Moore,14.500000,1.500000,1.000000,0.500000,0.100000,0.800000,7.000000,35.000000,84.000000,0.294118,
1449,Ed Peterson,14.750000,1.350000,0.900000,0.550000,0.050000,1.050000,7.000000,243.000000,190.500000,0.560554,
1450,Mark Calvin,15.000000,1.200000,2.500000,0.600000,0.000000,1.050000,7.000000,243.000000,190.500000,0.560554,
1451,John Salley,22.100000,4.500000,1.200000,0.600000,1.300000,1.300000,7.000000,451.000000,297.000000,0.602941,
1452,Kenny Walker,20.200000,4.000000,0.700000,0.500000,0.700000,0.800000,7.000000,194.000000,254.000000,0.433036,
1453,Dexter Cabridge,16.700000,3.200000,1.100000,0.500000,0.100000,1.200000,7.000000,9.000000,44.000000,0.169811,
1454,Ira Terrell,19.600000,4.200000,1.100000,0.500000,0.600000,1.000000,7.000000,65.000000,100.500000,0.392749,
1455,Chuck Monse,20.000000,2.500000,2.400000,0.650000,0.450000,1.000000,7.000000,65.000000,100.500000,0.392749,
1456,Eddie Robinson,19.200000,2.700000,0.900000,0.800000,0.300000,0.800000,7.000000,121.000000,157.000000,0.435252,
1457,Robert Horry,24.400000,4.800000,2.100000,1.000000,0.900000,1.200000,7.000000,743.000000,364.000000,0.671183,
1458,Clint Richardson,20.200000,2.400000,2.500000,0.600000,0.200000,1.300000,7.000000,467.000000,354.000000,0.568819,
1459,Puopelle Jones,23.500000,7.400000,1.300000,0.600000,0.300000,1.100000,7.000000,191.000000,344.000000,0.357009,
1460,Mike Blatz,18.100000,1.800000,3.200000,0.900000,0.100000,1.500000,7.000000,209.000000,238.500000,0.467039,
1461,Norris Kerr,22.300000,2.000000,2.700000,0.800000,0.100000,1.400000,7.000000,227.000000,133.000000,0.630556,
1462,Keyon Dooling,19.400000,1.300000,2.200000,0.600000,0.100000,1.100000,7.000000,336.000000,392.000000,0.461538,
1463,Steve Harris,13.700000,1.800000,1.100000,0.600000,0.100000,0.800000,7.000000,97.000000,110.000000,0.468599,
1464,Bernier Williams,15.100000,1.900000,2.200000,0.450000,0.500000,1.000000,7.000000,165.000000,150.000000,0.523810,
1465,Timof Mozgov,18.500000,5.000000,0.600000,0.300000,0.900000,1.200000,7.000000,233.000000,190.000000,0.550827,
1466,Bob Elliot,16.500000,3.600000,1.400000,0.500000,0.200000,1.700000,7.000000,398.500000,284.000000,0.583883,
1467,Brian Shaw,23.000000,3.400000,4.200000,0.800000,0.300000,1.800000,7.000000,564.000000,378.000000,0.598726,
1468,Loren Hans,21.700000,2.200000,2.600000,0.700000,0.600000,1.550000,7.000000,313.500000,257.000000,0.549518,
1469,Rick Mahon,23.100000,6.200000,1.000000,0.600000,0.900000,1.300000,6.900000,313.500000,257.000000,0.549518,
1470,Vontig Cummings,19.000000,1.900000,2.700000,0.900000,0.200000,1.300000,6.900000,63.000000,136.000000,0.316583,
1471,Bobby Portis,16.700000,5.000000,0.700000,0.300000,0.300000,0.700000,6.900000,59.000000,67.000000,0.468254,
1472,Jerry Hiddin,21.300000,1.400000,3.300000,0.700000,0.000000,1.100000,6.900000,133.500000,121.000000,0.524558,
1473,Don Buss,26.300000,2.300000,4.500000,1.800000,0.100000,1.200000,6.900000,133.500000,121.000000,0.524558,
1474,Jim Peterson,20.000000,4.800000,1.000000,0.400000,0.700000,1.300000,6.900000,133.500000,121.000000,0.524558,
1475,Mo Layton,16.800000,1.300000,2.600000,0.650000,0.600000,1.100000,6.900000,133.500000,121.000000,0.524558,
1476,Scott Burrell,19.800000,3.500000,1.400000,0.900000,0.500000,0.900000,6.900000,208.000000,175.000000,0.543081,
1477,Anthony Bonner,23.200000,5.400000,1.400000,1.100000,0.300000,1.400000,6.900000,161.000000,157.000000,0.506289,
1478,Sean May,15.700000,4.000000,1.000000,0.400000,0.400000,1.100000,6.900000,41.000000,78.000000,0.344538,
1479,Darius Songaila,18.600000,3.400000,1.200000,0.700000,0.200000,1.000000,6.900000,238.000000,257.000000,0.480808,
1480,Alex Len,19.800000,6.200000,0.700000,0.400000,1.100000,1.300000,6.900000,103.000000,163.000000,0.387218,
1481,Michael Ansley,14.400000,4.200000,0.400000,0.300000,0.200000,0.600000,6.900000,46.000000,103.000000,0.308725,
1482,Eric Washington,22.100000,2.100000,1.000000,0.800000,0.400000,1.000000,6.900000,19.000000,85.000000,0.182692,
1483,Vincent Abel,23.400000,2.700000,2.200000,1.000000,0.600000,1.400000,6.900000,9.000000,50.000000,0.152542,
1484,Montres Harel,14.900000,2.900000,0.800000,0.300000,0.500000,0.600000,6.900000,56.000000,41.000000,0.577320,
1485,John Hammer,22.700000,5.300000,1.700000,0.450000,0.300000,0.800000,6.900000,86.500000,100.500000,0.462567,
1486,Bob Hansen,19.300000,2.200000,1.600000,0.600000,0.100000,1.000000,6.900000,86.500000,100.500000,0.462567,
1487,Tony Lavelle,22.250000,2.100000,0.700000,0.900000,0.100000,0.900000,6.900000,86.500000,100.500000,0.462567,
1488,Almond Hill,25.200000,2.000000,4.700000,1.200000,0.100000,0.900000,6.900000,86.500000,100.500000,0.462567,
1489,Greg Minor,18.600000,2.700000,1.400000,0.600000,0.200000,0.800000,6.900000,117.000000,160.000000,0.422383,
1490,Darrick Martin,17.800000,1.100000,2.900000,0.700000,0.000000,1.200000,6.900000,206.000000,308.000000,0.400778,
1491,Chris Childs,25.200000,2.400000,4.900000,0.900000,0.100000,2.000000,6.900000,281.000000,260.000000,0.519409,
1492,Anthony Taylor,17.500000,1.600000,2.000000,1.000000,0.200000,1.000000,6.900000,1.000000,20.000000,0.047619,
1493,Sam Smith,13.500000,1.400000,1.300000,0.700000,0.300000,0.900000,6.800000,248.000000,185.500000,0.572088,
1494,Eric Snow,27.300000,2.500000,5.000000,1.200000,0.100000,1.600000,6.800000,495.000000,351.000000,0.585106,
1495,Karl Nix,16.500000,1.900000,1.600000,0.800000,0.000000,1.500000,6.800000,282.500000,215.000000,0.567839,
1496,Alexander Volkov,16.500000,2.600000,2.200000,0.700000,0.300000,1.000000,6.800000,70.000000,79.000000,0.469799,
1497,Freddie Crawford,17.000000,2.500000,2.100000,0.600000,0.600000,1.000000,6.800000,152.000000,163.000000,0.482540,
1498,William Smith,16.400000,4.800000,0.700000,0.600000,0.600000,1.000000,6.800000,152.000000,163.000000,0.482540,
1499,Stan Love,15.200000,4.000000,0.800000,0.600000,0.600000,1.000000,6.800000,152.000000,163.000000,0.482540,
1500,Tim Perry,19.600000,4.000000,0.900000,0.500000,0.900000,1.000000,6.800000,234.000000,247.000000,0.486486,
1501,Ben Poquet,22.000000,5.200000,1.200000,0.500000,1.100000,1.000000,6.800000,218.000000,263.000000,0.453222,
1502,Mike Blum,20.900000,4.950000,0.800000,0.500000,1.000000,0.900000,6.800000,218.000000,263.000000,0.453222,
1503,Monk Meineke,19.800000,4.700000,1.300000,0.500000,1.000000,0.900000,6.800000,218.000000,263.000000,0.453222,
1504,Ed Davis,20.900000,6.400000,0.800000,0.500000,0.900000,0.800000,6.800000,202.000000,279.000000,0.419958,
1505,Wan Villefon,17.900000,3.400000,2.100000,0.550000,0.550000,0.900000,6.800000,225.000000,197.500000,0.532544,
1506,Corey Joseph,19.500000,2.300000,2.500000,0.600000,0.200000,1.000000,6.800000,248.000000,116.000000,0.681319,
1507,Al Ferrari,20.400000,2.200000,2.500000,0.850000,0.150000,1.350000,6.800000,367.500000,220.000000,0.625532,
1508,Kenny Higgs,20.500000,1.800000,4.400000,1.100000,0.100000,1.700000,6.800000,367.500000,220.000000,0.625532,
1509,Lassou Nesterovic,22.200000,5.100000,1.000000,0.400000,1.200000,0.900000,6.800000,487.000000,324.000000,0.600493,
1510,Curly Armstrong,19.800000,4.550000,2.300000,0.400000,0.750000,0.950000,6.800000,449.000000,286.000000,0.610884,
1511,Bob Harris,19.800000,4.550000,1.500000,0.400000,0.750000,0.950000,6.800000,449.000000,286.000000,0.610884,
1512,Austin Crosier,17.400000,4.000000,1.000000,0.400000,0.300000,1.000000,6.800000,411.000000,248.000000,0.623672,
